name,id,date,text,polarity,retweet,fav,follower,friendscount,avg_re,avg_fav
BarackObama,5.28E+17,31-10-2014 15:56,"b""President Obama: Let's encourage more women and more girls to go into fields like engineering, science, and math. #WomenSucceed""",4,1952,2535,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:53,"b'""We\'ve got to catch up to the 21st century. We\'ve got to pass a fair pay law."" \xe2\x80\x94President Obama #WomenSucceed'",4,736,1312,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:51,"b'""Nobody who works full time in America should be raising their kids below the poverty line."" \xe2\x80\x94President Obama #RaiseTheWage'",4,1343,2045,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:47,"b'""About 28 million Americans would benefit if we raised the minimum wage to $10.10."" \xe2\x80\x94President Obama #RaiseTheWage'",0,966,1521,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:44,"b'""When women do well, everybody does well."" \xe2\x80\x94 President Obama #WomenSucceed'",0,2753,3009,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:41,b'President Obama: We have to ensure women are full and equal participants in the economy. #WomenSucceed',4,1057,1640,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:38,"b'""We\'ve got to harness the progress we\'re seeing in the broader economy to make sure it\'s working for all Americans."" \xe2\x80\x94 President Obama'",4,316,693,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:35,"b'""Ten million Americans have now gained the peace of mind of having health insurance."" \xe2\x80\x94 President Obama'",0,621,1193,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:34,"b'""For the first time in six years, the unemployment rate is under six percent."" \xe2\x80\x94 President Obama'",4,1044,1757,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:31,"b'""Happy Halloween, everybody. I see a lot of you came as college students."" \xe2\x80\x94 President Obama at Rhode Island College'",4,1760,3066,101652994,623384,5956,20389
BarackObama,5.28E+17,31-10-2014 15:24,"b""LIVE: President Obama is at Rhode Island College speaking about how women succeed in today's economy. http://t.co/PbGLPqSV05""",4,325,645,101652994,623384,5956,20389
BarackObama,5.28E+17,30-10-2014 21:03,b'Even the scariest haunted house is no match for going without health insurance. #ScarierThanHalloween http://t.co/GOszvpMLAH',0,1444,1912,101652994,623384,5956,20389
BarackObama,5.28E+17,30-10-2014 18:52,"b""It's all hands on deck for #Obamacare\xe2\x80\x94that includes yours: http://t.co/GscJ79MdGg""",0,303,667,101652994,623384,5956,20389
BarackObama,5.28E+17,30-10-2014 17:46,"b'""Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led."" \xe2\x80\x94President Obama on the passing Tom Menino'",4,996,1266,101652994,623384,5956,20389
BarackObama,5.28E+17,30-10-2014 16:07,b'This is why reform matters: Health care should be available when you need it. http://t.co/pwiHZxEsF4 http://t.co/8YRFejM868',4,484,831,101652994,623384,5956,20389
BarackObama,5.28E+17,30-10-2014 14:09,"b'Team Obamacare is for anyone who thinks all Americans deserve access to quality, affordable health care: http://t.co/edxsIChD8E'",0,464,1109,101652994,623384,5956,20389
BarackObama,5.28E+17,29-10-2014 23:40,b'October has been a good month for marriage equality: http://t.co/nCcffFT7Zu #LoveIsLove',4,1199,2020,101652994,623384,5956,20389
BarackObama,5.28E+17,29-10-2014 19:42,b'Happening now: President Obama is speaking to American health care workers fighting Ebola. http://t.co/jXRcIFtafT',0,459,883,101652994,623384,5956,20389
BarackObama,5.28E+17,29-10-2014 17:50,"b""The dangers of extreme weather can be heartbreaking. It's time to #ActOnClimate. http://t.co/hfGTXht97h""",-4,980,1221,101652994,623384,5956,20389
BarackObama,5.27E+17,29-10-2014 16:20,"b""Here's your reminder to take this important #Obamacare survey: http://t.co/BnSL79jfzR""",4,283,569,101652994,623384,5956,20389
BarackObama,5.27E+17,29-10-2014 15:03,"b""Retweet if you agree the fight against climate change can't wait. #ActOnClimate http://t.co/rXXIDwU5nV""",0,2866,1642,101652994,623384,5956,20389
BarackObama,5.27E+17,28-10-2014 19:03,b'Happening now: President Obama is delivering a statement. Tune in to watch. http://t.co/wta3GlTeyh',0,330,712,101652994,623384,5956,20389
BarackObama,5.27E+17,28-10-2014 17:53,"b""Who will make the biggest difference during the #Obamacare open enrollment period? That's up to you. http://t.co/rf8OdV7rBU""",0,310,673,101652994,623384,5956,20389
BarackObama,5.27E+17,28-10-2014 15:21,"b""Take this quick health care survey\xe2\x80\x94it's important everyone gets the facts and information needed to #GetCovered: http://t.co/6b3IyX4j3S""",4,306,639,101652994,623384,5956,20389
BarackObama,5.27E+17,27-10-2014 22:00,b'Health care reform is helping millions of Americans. Keep the momentum going: http://t.co/xYF6RzW4ei',0,488,921,101652994,623384,5956,20389
BarackObama,5.27E+17,27-10-2014 19:05,b'RT @WhiteHouse: Share the news: Our manufacturers are adding jobs at the fastest pace since the 1990s. #MadeInAmerica http://t.co/bdhzFLfRCJ',0,542,0,101652994,623384,5956,20389
BarackObama,5.27E+17,27-10-2014 17:25,b'Millions of Americans still need to get health insurance\xe2\x80\x94this is your chance to make an impact: http://t.co/nCjdfzik9v',0,433,878,101652994,623384,5956,20389
BarackObama,5.27E+17,27-10-2014 16:21,b'Take a stand for #Obamacare: http://t.co/jScykdGvMp',0,367,831,101652994,623384,5956,20389
BarackObama,5.27E+17,27-10-2014 14:46,"b'On November 15th, @OFA volunteers will hit the ground running for health care enrollment: http://t.co/DUImIL6ro1'",0,293,695,101652994,623384,5956,20389
BarackObama,5.26E+17,25-10-2014 21:28,"b""Better health coverage at lower costs isn't just a goal anymore\xe2\x80\x94it's actually happening. http://t.co/UrccNqPcbc""",4,745,1425,101652994,623384,5956,20389
BarackObama,5.26E+17,25-10-2014 19:37,b'Volunteers across the country have helped millions get covered. Team Obamacare needs you. http://t.co/fc9bqhGbzO http://t.co/CmIJFRB8W0',0,586,1164,101652994,623384,5956,20389
BarackObama,5.26E+17,25-10-2014 15:27,b'Watch the weekly address: President Obama discusses the measures taken to respond to Ebola at home and abroad. http://t.co/tPLL1RirqG',0,545,921,101652994,623384,5956,20389
BarackObama,5.25E+17,23-10-2014 21:18,b'Will you weigh in on #Obamacare? http://t.co/sbsaKI67WF',0,414,913,101652994,623384,5956,20389
BarackObama,5.25E+17,23-10-2014 19:57,"b'This matters: Obamacare is helping millions get quality, affordable health care. http://t.co/3B6W7qlfXC'",0,456,909,101652994,623384,5956,20389
BarackObama,5.25E+17,23-10-2014 18:32,"b""For everyone who has health insurance, here's a big way #Obamacare works for you: http://t.co/1h3a0K1c8i http://t.co/a5GyaHDfGo""",0,511,864,101652994,623384,5956,20389
BarackObama,5.25E+17,23-10-2014 16:49,"b""The other side isn't done trying to derail health care reform. Join the team fighting to protect it: http://t.co/GuaGCxQXqe""",-4,379,795,101652994,623384,5956,20389
BarackObama,5.25E+17,23-10-2014 14:55,b'Take this short survey about health care: http://t.co/KvJwt6eUGR',0,302,636,101652994,623384,5956,20389
BarackObama,5.25E+17,22-10-2014 15:14,b'Defend health care reform\xe2\x80\x94join Team Obamacare: http://t.co/hT2qWwah3o',0,466,974,101652994,623384,5956,20389
BarackObama,5.25E+17,21-10-2014 22:56,b'The countdown until open enrollment has begun. #HealthCareCountdown http://t.co/v0Zy3ItSYE',0,3835,957,101652994,623384,5956,20389
BarackObama,5.25E+17,21-10-2014 20:45,"b""Obamacare is reducing costs and improving access to health care for millions. That's worth fighting for: http://t.co/TWWfjyp0Ft""",4,747,1159,101652994,623384,5956,20389
BarackObama,5.25E+17,21-10-2014 17:29,"b'""Has the new law worked? For many, the answer is a resounding yes."" More from @AsburyParkPress: http://t.co/EfJ6hiiRSZ #Obamacare'",4,349,729,101652994,623384,5956,20389
BarackObama,5.25E+17,21-10-2014 15:26,"b""Thousands have taken a stand for health care reform\xe2\x80\x94the fight's not over. Add your name: http://t.co/JyQcaiExbP""",0,330,804,101652994,623384,5956,20389
BarackObama,5.24E+17,20-10-2014 21:08,b'Here are ways to do your part before November 15th: http://t.co/6krVpbFR9B #Obamacare',0,374,708,101652994,623384,5956,20389
BarackObama,5.24E+17,20-10-2014 19:12,"b'Read this story about #Obamacare from @BloombergNews: ""None of the most dire predictions has come to pass."" http://t.co/GHtfLKc09P'",4,444,724,101652994,623384,5956,20389
BarackObama,5.24E+17,20-10-2014 18:09,"b""Add your name: http://t.co/XVlpxmYSoD Tell lawmakers that minimum wage workers shouldn't have to raise a family in poverty. #RaiseTheWage""",0,509,805,101652994,623384,5956,20389
BarackObama,5.24E+17,20-10-2014 16:27,b'Are you ready for Round 2? You should be part of this: http://t.co/RZC6FBLk3w http://t.co/p5NVoLxDZQ',0,2835,897,101652994,623384,5956,20389
BarackObama,5.24E+17,20-10-2014 14:57,"b'When the health insurance marketplace opens again on November 15th, be part of the team helping out: http://t.co/jJIOreFGMr'",0,355,721,101652994,623384,5956,20389
BarackObama,5.24E+17,18-10-2014 18:41,b'How many can you answer? Test your knowledge about the minimum wage: http://t.co/gWT9LnNGTB #RaiseTheWage',4,498,935,101652994,623384,5956,20389
BarackObama,5.24E+17,18-10-2014 17:01,b'Watch the weekly address: President Obama discusses what you need to know about Ebola. http://t.co/5ds9klcfGS',0,604,1005,101652994,623384,5956,20389
BarackObama,5.23E+17,18-10-2014 15:36,"b""Add your name if you're one of the 7 out of 10 Americans that supports raising the minimum wage: http://t.co/vMzERQvatQ #RaiseTheWage""",0,782,1450,101652994,623384,5956,20389
BarackObama,5.23E+17,17-10-2014 20:51,"b""RT @WhiteHouse: Here's how President Obama's acting to protect Americans from fraud and identify theft \xe2\x86\x92 http://t.co/riFJ4nS7Wq http://t.co\xe2\x80\xa6""",0,692,0,101652994,623384,5956,20389
BarackObama,5.23E+17,17-10-2014 19:42,"b""DYK: Raising the minimum wage would lift nearly a million people out of poverty. Let's get it done: http://t.co/VeNPAEBX1H #RaiseTheWage""",4,847,1251,101652994,623384,5956,20389
BarackObama,5.23E+17,17-10-2014 17:22,b'Add your name if you agree: Higher wages are key to a stronger economy\xe2\x80\x94and that starts with a higher minimum wage. http://t.co/WlG5jXVLof',4,783,1383,101652994,623384,5956,20389
BarackObama,5.23E+17,17-10-2014 16:01,b'Happening now: President Obama is speaking at the Consumer Financial Protection Bureau. http://t.co/VcMRa5qzao',0,264,617,101652994,623384,5956,20389
BarackObama,5.23E+17,16-10-2014 20:00,"b'If you do one meaningful thing today, take the pledge to help Americans get covered: http://t.co/sUj3ho0VAC'",4,373,854,101652994,623384,5956,20389
BarackObama,5.23E+17,16-10-2014 18:14,b'Team #Obamacare needs you: http://t.co/bapGUsCSKm',0,338,716,101652994,623384,5956,20389
BarackObama,5.23E+17,16-10-2014 17:03,b'Make this #Obamacare pledge: http://t.co/2hjugyvLHG http://t.co/PX5CGdzEae',0,3654,784,101652994,623384,5956,20389
BarackObama,5.23E+17,16-10-2014 15:27,"b""Last spring, volunteers across the country helped millions get health insurance. It's about time to do that again: http://t.co/2CT6GyNudp""",0,365,766,101652994,623384,5956,20389
BarackObama,5.23E+17,15-10-2014 22:41,"b""Make this simple commitment: Say you'll help spread the word about health care enrollment. http://t.co/Z65LzbRibw""",0,543,881,101652994,623384,5956,20389
BarackObama,5.23E+17,15-10-2014 21:40,"b""Long-term unemployment is on the decline. Let's keep the economy moving in the right direction: http://t.co/ItcXk2XaDB #ActOnJobs""",4,530,966,101652994,623384,5956,20389
BarackObama,5.22E+17,15-10-2014 20:27,"b'Get involved again, and help people #GetCovered: http://t.co/m7wjk0wjJl http://t.co/OV7M9y8Ec0'",0,350,617,101652994,623384,5956,20389
BarackObama,5.22E+17,15-10-2014 17:53,b'This work needs you. Pledge to do your part for health care enrollment: http://t.co/fqelX8UNVf',0,311,666,101652994,623384,5956,20389
BarackObama,5.22E+17,15-10-2014 16:06,b'You ready? #HealthCareCountdown http://t.co/9PUOmOeCnK',4,529,876,101652994,623384,5956,20389
BarackObama,5.22E+17,15-10-2014 14:47,b'#LetsMove MT @FLOTUS: The First Lady wants to know\xe2\x80\xa6 #TurnipForWhat? https://t.co/fcekmYqAiM  #AskTheFirstLady #TD4W',4,3043,3166,101652994,623384,5956,20389
BarackObama,5.22E+17,15-10-2014 00:08,b'LAST CALL: Add your name tonight to tell the EPA you support cutting carbon pollution. http://t.co/0yKo0i4uPh',-4,514,881,101652994,623384,5956,20389
BarackObama,5.22E+17,14-10-2014 21:04,"b""It's easy to take a meaningful stand for cutting carbon pollution right now: http://t.co/E7sUJxG9sc #ActOnClimate""",4,391,700,101652994,623384,5956,20389
BarackObama,5.22E+17,14-10-2014 19:19,b'This is a big moment in the fight against climate change\xe2\x80\x94stick it to climate change deniers by adding your name: http://t.co/fkCzkiMhFw',0,611,837,101652994,623384,5956,20389
BarackObama,5.22E+17,14-10-2014 17:53,"b""Tonight is the deadline to have your name included in OFA's public comments to the EPA: http://t.co/k0t02l276p http://t.co/OyiQ7c830K""",0,407,639,101652994,623384,5956,20389
BarackObama,5.22E+17,14-10-2014 16:25,b'Learn why major companies are dropping their support of ALEC: http://t.co/0Odo9UOSJz #ActOnClimate',4,357,606,101652994,623384,5956,20389
BarackObama,5.22E+17,14-10-2014 15:18,b'DEADLINE TONIGHT: Add your name to tell the EPA you support cutting carbon pollution. http://t.co/VY0TgyLRNZ',-4,411,739,101652994,623384,5956,20389
BarackObama,5.22E+17,13-10-2014 18:44,b'This is one meaningful way you can fight climate change now: http://t.co/ug9oXN40cn #ActOnClimate',4,466,853,101652994,623384,5956,20389
BarackObama,5.22E+17,13-10-2014 17:29,b'This @WhiteHouse white board lays out how raising the minimum wage will improve lives\xe2\x80\x94and the economy: http://t.co/r096niPxRS #RaiseTheWage',0,462,795,101652994,623384,5956,20389
BarackObama,5.22E+17,13-10-2014 15:59,"b'This is a new record-breaking level: In 2013, vehicle mileage averaged 24.1 miles per gallon. http://t.co/JQwzKbdFEA'",4,397,912,101652994,623384,5956,20389
BarackObama,5.21E+17,11-10-2014 17:50,"b'""A hard day\xe2\x80\x99s work deserves a fair day\xe2\x80\x99s pay.""  \xe2\x80\x94President Obama http://t.co/ohQjdm58Wu #RaiseTheWage'",4,1366,2017,101652994,623384,5956,20389
BarackObama,5.21E+17,11-10-2014 16:14,"b'If you support cutting carbon pollution from the air, add your name here: http://t.co/J3VdLnxhSB #ActOnClimate'",-4,714,1292,101652994,623384,5956,20389
BarackObama,5.21E+17,11-10-2014 14:47,"b""Watch the weekly address: President Obama makes the case for why it's time to #RaiseTheWage. http://t.co/mIDJgXdGmG""",0,456,951,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 22:11,"b'""Today, we honor Malala and Kailash\xe2\x80\x99s achievements."" \xe2\x80\x94President Obama on the Nobel Peace Prize announcement'",0,1808,2809,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 21:02,"b'WATCH: #With1010, hard-working Americans earning the minimum wage will get a leg up. http://t.co/lutSpbNgQs'",0,349,682,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 19:33,"b""There's support from both sides of the aisle on raising the minimum wage: http://t.co/g6la1KBEvp #With1010""",0,410,879,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 19:05,"b'RT @WhiteHouse: Today, President Obama will designate the San Gabriel Mountains National Monument: http://t.co/UzTFiqOiEd http://t.co/Ulecu\xe2\x80\xa6'",0,803,0,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 18:36,b'WATCH: Americans earning the minimum wage will be able to do more #With1010. http://t.co/Bnu5Wuthga',4,313,674,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 16:28,"b'If you think no one who works full time should raise a family in poverty, sign this petition: http://t.co/aH63MIzw3C #With1010'",4,631,1014,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 15:53,"b'RT @SmlBizMajority: #With1010, we could grow the economy and give a much-needed boost to #smallbiz &amp; their workers. Let\xe2\x80\x99s make it happen.'",0,141,0,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 14:42,"b'""It\'s long past time for us to raise the minimum wage."" \xe2\x80\x93\xe2\x80\x93 President Obama #With1010 http://t.co/ByAFcu1UVL'",-4,637,1169,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 13:18,"b""It's time: #With1010, both the economy and American workers get a hand. http://t.co/6RqSPHYBnx""",0,695,1292,101652994,623384,5956,20389
BarackObama,5.21E+17,10-10-2014 12:00,"b""Watch President Obama's message to @OFA supporters: It's time to raise the minimum wage. http://t.co/vCnSdSyyFI #With1010""",0,331,724,101652994,623384,5956,20389
BarackObama,5.20E+17,09-10-2014 22:02,b'Happening now: President Obama is participating in a town hall with members of the @CrossCampusLA community. http://t.co/NBouTKz1TE',0,297,653,101652994,623384,5956,20389
BarackObama,5.20E+17,09-10-2014 21:38,b'Cutting carbon pollution will lead to a safer climate. Take action: http://t.co/e5oEda7HYV http://t.co/D8USYEj9Rj',-4,603,986,101652994,623384,5956,20389
BarackObama,5.20E+17,09-10-2014 19:13,"b'Check this out: More than 500,000 people have signed the #RaiseTheWage petition. http://t.co/BOZa2tr2Z5'",4,400,809,101652995,623384,5956,20389
BarackObama,5.20E+17,09-10-2014 17:39,b'RT @WhiteHouse: FACT: The number of uninsured young Americans has dropped by nearly 40% over the past 4 years. #ACAWorks http://t.co/eg1H9M\xe2\x80\xa6',-4,578,0,101652995,623384,5956,20389
BarackObama,5.20E+17,09-10-2014 16:18,b'There are many reasons to #GetCovered\xe2\x80\x94here are just a few: http://t.co/nwvsm28S3J',4,262,588,101652995,623384,5956,20389
BarackObama,5.20E+17,09-10-2014 15:14,"b""Let the other side know: Growing the economy and fighting climate change aren't contradictory. http://t.co/lnAGRuz1vo #ActOnClimate""",-4,578,849,101652995,623384,5956,20389
BarackObama,5.20E+17,08-10-2014 22:57,"b""It's time to get real about climate change\xe2\x80\x94starting with the @EPA's plan to cut carbon pollution: http://t.co/13KsRw5wgA #ActOnClimate""",4,622,1045,101652995,623384,5956,20389
BarackObama,5.20E+17,08-10-2014 21:12,"b""Here's your chance to take a stand against climate change denial: http://t.co/eG5hbDgnV2 #ActOnClimate""",0,487,797,101652995,623384,5956,20389
BarackObama,5.20E+17,08-10-2014 19:44,"b""It's not just workers: According to a new survey, support is high among employers to #RaiseTheWage. http://t.co/0oytm1L3yD""",4,403,855,101652995,623384,5956,20389
BarackObama,5.20E+17,08-10-2014 18:30,b'Your signature is your voice\xe2\x80\x94use it to support raising the minimum wage: http://t.co/lsd1Dvv7CV #RaiseTheWage',0,703,1386,101652995,623384,5956,20389
BarackObama,5.20E+17,08-10-2014 16:58,"b'Lew, a business owner in St. Louis, knows that a fair wage is a key part of the American dream. Check out his story: http://t.co/UEDBwWAcpq'",4,328,704,101652995,623384,5956,20389
BarackObama,5.20E+17,08-10-2014 15:28,"b""Have you signed the #RaiseTheWage petition yet? http://t.co/IGzvPvbbiC Say you're ready for America to get a raise.""",4,422,726,101652995,623384,5956,20389
BarackObama,5.20E+17,07-10-2014 21:14,b'This is an easy way to show your support for cleaner air: http://t.co/i8xFcynyDk #ActOnClimate',4,449,869,101652995,623384,5956,20389
BarackObama,5.20E+17,07-10-2014 20:00,b'A few facts about the minimum wage you might not know: http://t.co/kURlRu7B20 #RaiseTheWage',-4,426,679,101652995,623384,5956,20389
BarackObama,5.20E+17,07-10-2014 18:39,b'ICYMI: Yesterday was an important day for marriage equality. http://t.co/I2cFu0tgIQ #LoveIsLove',4,680,1141,101652995,623384,5956,20389
BarackObama,5.20E+17,07-10-2014 16:04,b'How much do you know about the minimum wage? http://t.co/C41r8rPOSk #RaiseTheWage',4,430,794,101652995,623384,5956,20389
BarackObama,5.19E+17,07-10-2014 14:47,b'Step up\xe2\x80\x94show your support for cutting carbon pollution: http://t.co/qnSJrJKMJY #ActOnClimate http://t.co/DuF4lDied1',-4,4074,1674,101652995,623384,5956,20389
BarackObama,5.19E+17,06-10-2014 22:19,"b""Retweet if you're a proud supporter of marriage equality. #LoveIsLove http://t.co/4nrRggtujD""",4,14772,8078,101652995,623384,5956,20389
BarackObama,5.19E+17,06-10-2014 21:41,b'RT @WhiteHouse: Check out stories from Americans across the country on how raising the minimum wage would help them \xe2\x86\x92 http://t.co/akWsI1nrq\xe2\x80\xa6',0,821,0,101652995,623384,5956,20389
BarackObama,5.19E+17,06-10-2014 21:14,b'These businesses wanted their employees to be fairly compensated. So they took action. #RaiseTheWage http://t.co/CBlpl1LkOl',4,1247,1746,101652995,623384,5956,20389
BarackObama,5.19E+17,06-10-2014 19:47,b'Add your name to support a raise for 28 million Americans across the country: http://t.co/akoX3vKT49 #RaiseTheWage',0,487,829,101652995,623384,5956,20389
BarackObama,5.19E+17,06-10-2014 18:21,b'The Supreme Court just cleared the path for marriage equality in at least five more states. #LoveIsLove',4,6245,7944,101652995,623384,5956,20389
BarackObama,5.19E+17,05-10-2014 16:19,b'Happening now: President Obama is speaking at the American Veterans Disabled for Life Memorial dedication. http://t.co/2JlMn4tdZO #AVDLM',-4,461,1090,101652995,623384,5956,20389
BarackObama,5.19E+17,04-10-2014 21:29,"b""Good news: America's businesses extended the longest streak of private sector job gains on record. http://t.co/Y4Td76Bz9U #ActOnJobs""",4,686,1311,101652995,623384,5956,20389
BarackObama,5.18E+17,04-10-2014 20:08,"b'""The folks who keep blocking a minimum wage increase are running out of excuses."" \xe2\x80\x94President Obama http://t.co/rBUpLZzaK8 #RaiseTheWage'",0,1154,2011,101652995,623384,5956,20389
BarackObama,5.18E+17,04-10-2014 15:06,"b""Watch the weekly address: Although the economy has improved, there's still more to do to help middle class families. http://t.co/XKkQ6l63Di""",4,416,979,101652995,623384,5956,20389
BarackObama,5.18E+17,03-10-2014 21:14,"b""Here's an in-depth look at how our economy has made real progress in the last six years: http://t.co/mZ1I9HSIw6 #AmericaLeads""",4,511,879,101652995,623384,5956,20389
BarackObama,5.18E+17,03-10-2014 19:59,b'See why raising the minimum wage is a good idea for working Americans and their families: http://t.co/QUJKLfu9oy #RaiseTheWage',4,545,941,101652995,623384,5956,20389
BarackObama,5.18E+17,03-10-2014 18:50,"b""There's been great progress over the past 55 months\xe2\x80\x94it's time to #RaiseTheWage to help keep the economy growing. http://t.co/2xqIw7MyC4""",4,1282,1543,101652995,623384,5956,20389
BarackObama,5.18E+17,03-10-2014 16:44,"b'Progress: The unemployment rate just fell to 5.9%, the lowest rate since July 2008. #ActOnJobs'",0,1518,2071,101652995,623384,5956,20389
BarackObama,5.18E+17,03-10-2014 15:23,"b'Great news: The U.S. economy added 248,000 jobs in September. http://t.co/fTAAXyfHgG #ActOnJobs'",4,749,1320,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 21:45,"b'Retweet if you believe our economy should grow from the middle out, not the top down. #AmericaLeads http://t.co/XzR28YPIB0'",4,3205,2582,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 19:15,"b'""The story of America is a story of progress."" \xe2\x80\x94President Obama #AmericaLeads'",0,696,1201,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 19:12,"b'""It is the American people who have made the progress of the last six years possible."" \xe2\x80\x94President Obama #AmericaLeads'",0,438,863,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 19:10,"b'""America\xe2\x80\x99s economic greatness has never trickled from the top down\xe2\x80\x94it grows from a rising, thriving middle class."" \xe2\x80\x94President Obama'",4,686,1028,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 19:07,"b'President Obama: While affordable health care might still be a threat to freedom on Fox News, it\xe2\x80\x99s working pretty well in the real world.'",4,2983,3073,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 19:04,"b'""Let\'s catch up to 2014."" \xe2\x80\x94President Obama on #EqualPay for women'",0,809,1347,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 19:02,"b'""Let\'s agree that no one who works full time in America should ever have to work in poverty."" \xe2\x80\x94President Obama'",4,1078,1582,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:59,"b'""If we raise the minimum wage, we won\xe2\x80\x99t just put more money in workers\xe2\x80\x99 pockets\xe2\x80\x94they\xe2\x80\x99ll spend that money."" \xe2\x80\x94President Obama #AmericaLeads'",4,802,1177,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:56,"b'""Let\'s keep reforming our education system so young people at every level have the same shot at success."" \xe2\x80\x94President Obama #AmericaLeads'",4,748,1005,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:54,"b'""I\xe2\x80\x99m setting a new goal: By the end of this decade, let\xe2\x80\x99s enroll six million children in high-quality preschool."" \xe2\x80\x94President Obama'",4,645,1113,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:51,"b'""America is better poised to lead and succeed in the 21st century than any other nation on Earth."" \xe2\x80\x94President Obama #AmericaLeads'",4,370,684,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:48,"b'""When I took office, the deficit was nearly 10 percent of our economy. Today, it\xe2\x80\x99s approaching 3 percent."" \xe2\x80\x94President Obama #AmericaLeads'",4,951,1332,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:45,"b'""We\'re slowing the cost of health care\xe2\x80\x94and we\'re covering more people at the same time."" \xe2\x80\x94President Obama #AmericaLeads'",4,327,691,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:43,"b'""Premiums are rising at a rate tied for the lowest on record."" \xe2\x80\x94President Obama #AmericaLeads'",0,242,483,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:40,"b'""Today, we have seen a dramatic slowdown in the rising cost of health care."" \xe2\x80\x94President Obama #AmericaLeads'",-4,289,594,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:38,"b'""In the decade before the Affordable Care Act\xe2\x80\x94AKA Obamacare\xe2\x80\x94double-digit premium increases were common."" \xe2\x80\x94President Obama #AmericaLeads'",-4,244,472,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:36,"b'""Last year, our elementary and middle school students had the highest math and reading scores on record."" \xe2\x80\x94President Obama #AmericaLeads'",4,443,830,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:33,"b'""Today, they\xe2\x80\x99re building and selling new cars at the fastest rate in eight years."" \xe2\x80\x94President Obama #AmericaLeads'",4,299,591,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:30,"b'""We have to make our economy work for every working American."" \xe2\x80\x94President Obama #AmericaLeads'",0,355,657,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:28,"b'""When the middle class thrives ... America thrives. When it doesn\xe2\x80\x99t, America doesn\'t."" \xe2\x80\x94President Obama #AmericaLeads'",0,629,919,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:25,"b'""This is the longest, uninterrupted stretch of job growth in our history."" \xe2\x80\x94President Obama #AmericaLeads'",0,540,847,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:23,"b'""Today, our businesses are hiring 200,000 Americans per month."" \xe2\x80\x94President Obama #AmericaLeads'",0,356,664,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:20,"b'""As Americans, we can and should be proud of the progress our country has made over these past six years."" \xe2\x80\x94President Obama #AmericaLeads'",4,417,741,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:17,"b'""American leadership is the one constant in an uncertain world."" \xe2\x80\x94President Obama #AmericaLeads'",0,390,643,101652995,623384,5956,20389
BarackObama,5.18E+17,02-10-2014 18:11,b'LIVE: President Obama is speaking about the future of our 21st century economy. Tune in: http://t.co/BmKpNxpJh2 #AmericaLeads',4,274,440,101652995,623384,5956,20389
